"MQXB.A2R1",37.55,5.5,0.024,0.0289,0.0289,0.0289,"RECTELLIPSE"
"MQXB.B2R1",44.05,5.5,0.024,0.0289,0.0289,0.0289,"RECTELLIPSE"
"MQXB.B2L2",3293.886584,5.5,0.024,0.0289,0.0289,0.0289,"RECTELLIPSE"
"MQXB.A2L2",3300.386584,5.5,0.024,0.0289,0.0289,0.0289,"RECTELLIPSE"
"MQXB.A2R2",3369.986584,5.5,0.024,0.0289,0.0289,0.0289,"RECTELLIPSE"
"MQXB.B2R2",3376.486584,5.5,0.024,0.0289,0.0289,0.0289,"RECTELLIPSE"
"MQXB.B2L5",13290.73923,5.5,0.0289,0.024,0.0289,0.0289,"RECTELLIPSE"
"MQXB.A2L5",13297.23923,5.5,0.0289,0.024,0.0289,0.0289,"RECTELLIPSE"
"MQXB.A2R5",13366.83923,5.5,0.0289,0.024,0.0289,0.0289,"RECTELLIPSE"
"MQXB.B2R5",13373.33923,5.5,0.0289,0.024,0.0289,0.0289,"RECTELLIPSE"
"MQXB.B2L8",23276.82898,5.5,0.0289,0.024,0.0289,0.0289,"RECTELLIPSE"
"MQXB.A2L8",23283.32898,5.5,0.0289,0.024,0.0289,0.0289,"RECTELLIPSE"
"MQXB.A2R8",23352.92898,5.5,0.0289,0.024,0.0289,0.0289,"RECTELLIPSE"
"MQXB.B2R8",23359.42898,5.5,0.0289,0.024,0.0289,0.0289,"RECTELLIPSE"
"MQXB.B2L1",26620.3332,5.5,0.024,0.0289,0.0289,0.0289,"RECTELLIPSE"
"MQXB.A2L1",26626.8332,5.5,0.024,0.0289,0.0289,0.0289,"RECTELLIPSE"
