"MKI.5L2.A.B2",3170.281216,0,0.023,0.023,0.023,0.023,"RECTELLIPSE"
"MKI.5L2.B.B2",3173.695216,0,0.023,0.023,0.023,0.023,"RECTELLIPSE"
"MKI.5L2.C.B2",3174.245216,0,0.023,0.023,0.023,0.023,"RECTELLIPSE"
"MKI.5L2.D.B2",3177.659216,0,0.023,0.023,0.023,0.023,"RECTELLIPSE"
"MKI.5L2.E.B2",3178.209216,0,0.023,0.023,0.023,0.023,"RECTELLIPSE"
"MKI.5L2.F.B2",3181.623216,0,0.023,0.023,0.023,0.023,"RECTELLIPSE"
"MKI.5L2.G.B2",3182.173216,0,0.023,0.023,0.023,0.023,"RECTELLIPSE"
"MKI.5L2.H.B2",3185.587216,0,0.023,0.023,0.023,0.023,"RECTELLIPSE"
"MKQA.6L4.B2",9844.820384,1.583,0.03,0.03,0.03,0.03,"RECTELLIPSE"
"MKD.A5R6.B2",16838.97768,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKD.B5R6.B2",16840.68068,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKD.C5R6.B2",16842.66368,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKD.D5R6.B2",16844.36668,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKD.E5R6.B2",16846.34968,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKD.F5R6.B2",16848.20768,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKD.G5R6.B2",16850.19068,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKD.H5R6.B2",16851.89368,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKD.I5R6.B2",16853.59668,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKD.J5R6.B2",16855.57968,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKD.K5R6.B2",16857.43768,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKD.L5R6.B2",16859.42068,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKD.M5R6.B2",16861.12368,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKD.N5R6.B2",16863.10668,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKD.O5R6.B2",16864.80968,0,0.029,0.029,0.029,0.029,"RECTELLIPSE"
"MKI.5R8.A.B2",23461.92362,0,0.019,0.019,0.019,0.019,"RECTELLIPSE"
"MKI.A5R8.B2",23463.63062,0,0.019,0.019,0.019,0.019,"RECTELLIPSE"
"MKI.5R8.B.B2",23465.33762,0,0.019,0.019,0.019,0.019,"RECTELLIPSE"
"MKI.5R8.C.B2",23465.88762,0,0.019,0.019,0.019,0.019,"RECTELLIPSE"
"MKI.B5R8.B2",23467.59462,0,0.019,0.019,0.019,0.019,"RECTELLIPSE"
"MKI.5R8.D.B2",23469.30162,0,0.019,0.019,0.019,0.019,"RECTELLIPSE"
"MKI.5R8.E.B2",23469.85162,0,0.019,0.019,0.019,0.019,"RECTELLIPSE"
"MKI.C5R8.B2",23471.55862,0,0.019,0.019,0.019,0.019,"RECTELLIPSE"
"MKI.5R8.F.B2",23473.26562,0,0.019,0.019,0.019,0.019,"RECTELLIPSE"
"MKI.5R8.G.B2",23473.81562,0,0.019,0.019,0.019,0.019,"RECTELLIPSE"
"MKI.D5R8.B2",23475.52262,0,0.019,0.019,0.019,0.019,"RECTELLIPSE"
"MKI.5R8.H.B2",23477.22962,0,0.019,0.019,0.019,0.019,"RECTELLIPSE"
